sno,state_name,active,cured,death,total,extract_date,positive,new_active,new_positive,new_cured,new_death,state_code,date
21,Madhya Pradesh,9286,24099,900,34285,2020-08-05 18:00:13,34285.0,8756.0,35082.0,25414.0,912.0,23.0,2020-08-05
21,Madhya Pradesh,8756,25414,912,35082,2020-08-06 18:00:12,35082.0,8741.0,35734.0,26064.0,929.0,23.0,2020-08-06
21,Madhya Pradesh,8741,26064,929,35734,2020-08-07 18:00:12,35734.0,8716.0,36564.0,26902.0,946.0,23.0,2020-08-07
21,Madhya Pradesh,8716,26902,946,36564,2020-08-08 20:00:24,36564.0,8715.0,37298.0,27621.0,962.0,23.0,2020-08-08
21,Madhya Pradesh,8715,27621,962,37298,2020-08-09 20:00:13,37298.0,8827.0,38157.0,28353.0,977.0,23.0,2020-08-09
21,Madhya Pradesh,8827,28353,977,38157,2020-08-10 20:00:25,38157.0,9009.0,39025.0,29020.0,996.0,23.0,2020-08-10
21,Madhya Pradesh,9009,29020,996,39025,2020-08-11 20:00:31,39025.0,9202.0,39891.0,29674.0,1015.0,23.0,2020-08-11
21,Madhya Pradesh,9202,29674,1015,39891,2020-08-12 20:00:44,39891.0,9105.0,40734.0,30596.0,1033.0,23.0,2020-08-12
21,Madhya Pradesh,9105,30596,1033,40734,2020-08-13 20:00:14,40734.0,9317.0,41604.0,31239.0,1048.0,23.0,2020-08-13
21,Madhya Pradesh,9317,31239,1048,41604,2020-08-14 20:00:29,41604.0,9718.0,42618.0,31835.0,1065.0,23.0,2020-08-14
21,Madhya Pradesh,9718,31835,1065,42618,2020-08-15 20:00:16,42618.0,9928.0,43414.0,32405.0,1081.0,23.0,2020-08-15
21,Madhya Pradesh,9928,32405,1081,43414,2020-08-16 20:00:14,43414.0,9986.0,44433.0,33353.0,1094.0,23.0,2020-08-16
21,Madhya Pradesh,9986,33353,1094,44433,2020-08-17 20:00:14,44433.0,10312.0,45455.0,34038.0,1105.0,23.0,2020-08-17
21,Madhya Pradesh,10312,34038,1105,45455,2020-08-18 20:00:15,45455.0,10232.0,46385.0,35025.0,1128.0,23.0,2020-08-18
21,Madhya Pradesh,10232,35025,1128,46385,2020-08-19 20:00:17,46385.0,10521.0,47375.0,35713.0,1141.0,23.0,2020-08-19
21,Madhya Pradesh,10521,35713,1141,47375,2020-08-20 20:00:15,47375.0,10717.0,48351.0,36475.0,1159.0,23.0,2020-08-20
21,Madhya Pradesh,10717,36475,1159,48351,2020-08-21 20:00:16,48351.0,10782.0,49493.0,37540.0,1171.0,23.0,2020-08-21
21,Madhya Pradesh,10782,37540,1171,49493,2020-08-22 20:00:33,49493.0,10928.0,50640.0,38527.0,1185.0,23.0,2020-08-22
21,Madhya Pradesh,10928,38527,1185,50640,2020-08-23 20:00:14,50640.0,11261.0,51866.0,39399.0,1206.0,23.0,2020-08-23
21,Madhya Pradesh,11261,39399,1206,51866,2020-08-24 20:00:13,51866.0,11510.0,53129.0,40390.0,1229.0,23.0,2020-08-24
21,Madhya Pradesh,11510,40390,1229,53129,2020-08-25 20:00:14,53129.0,11944.0,54421.0,41231.0,1246.0,23.0,2020-08-25
21,Madhya Pradesh,11944,41231,1246,54421,2020-08-26 20:00:13,54421.0,12225.0,55800.0,42310.0,1265.0,23.0,2020-08-26
21,Madhya Pradesh,12225,42310,1265,55800,2020-08-27 20:00:47,55800.0,12336.0,56864.0,43246.0,1282.0,23.0,2020-08-27
21,Madhya Pradesh,12336,43246,1282,56864,2020-08-28 20:00:36,56864.0,12422.0,58181.0,44453.0,1306.0,23.0,2020-08-28
21,Madhya Pradesh,12422,44453,1306,58181,2020-08-29 20:00:18,58181.0,12714.0,59433.0,45396.0,1323.0,23.0,2020-08-29
21,Madhya Pradesh,12714,45396,1323,59433,2020-08-30 20:00:18,59433.0,13117.0,60875.0,46413.0,1345.0,23.0,2020-08-30
21,Madhya Pradesh,13117,46413,1345,60875,2020-08-31 20:00:14,60875.0,13592.0,62433.0,47467.0,1374.0,23.0,2020-08-31
21,Madhya Pradesh,13592,47467,1374,62433,2020-09-01 20:00:13,62433.0,13914.0,63965.0,48657.0,1394.0,23.0,2020-09-01
21,Madhya Pradesh,13914,48657,1394,63965,2020-09-02 20:00:13,63965.0,14072.0,65490.0,49992.0,1426.0,23.0,2020-09-02
21,Madhya Pradesh,14072,49992,1426,65490,2020-09-03 20:00:13,65490.0,14337.0,66914.0,51124.0,1453.0,23.0,2020-09-03
21,Madhya Pradesh,14337,51124,1453,66914,2020-09-04 20:00:13,66914.0,14888.0,68586.0,52215.0,1483.0,23.0,2020-09-04
21,Madhya Pradesh,14888,52215,1483,68586,2020-09-05 16:00:13,68586.0,15474.0,70244.0,53257.0,1513.0,23.0,2020-09-05
21,Madhya Pradesh,15474,53257,1513,70244,2020-09-06 20:00:14,70244.0,15688.0,71880.0,54649.0,1543.0,23.0,2020-09-06
21,Madhya Pradesh,15688,54649,1543,71880,2020-09-07 20:00:13,71880.0,16115.0,73574.0,55887.0,1572.0,23.0,2020-09-07
21,Madhya Pradesh,16115,55887,1572,73574,2020-09-08 20:00:13,73574.0,16961.0,75459.0,56909.0,1589.0,23.0,2020-09-08
21,Madhya Pradesh,16961,56909,1589,75459,2020-09-09 20:00:17,75459.0,17205.0,77323.0,58509.0,1609.0,23.0,2020-09-09
21,Madhya Pradesh,17205,58509,1609,77323,2020-09-10 20:00:14,77323.0,17702.0,79192.0,59850.0,1640.0,23.0,2020-09-10
21,Madhya Pradesh,17702,59850,1640,79192,2020-09-11 20:00:34,79192.0,18433.0,81379.0,61285.0,1661.0,23.0,2020-09-11
21,Madhya Pradesh,18433,61285,1661,81379,2020-09-12 20:00:55,81379.0,18992.0,83619.0,62936.0,1691.0,23.0,2020-09-12
21,Madhya Pradesh,18992,62936,1691,83619,2020-09-13 20:00:16,83619.0,19840.0,85966.0,64398.0,1728.0,23.0,2020-09-13
21,Madhya Pradesh,19840,64398,1728,85966,2020-09-14 20:00:15,85966.0,20487.0,88247.0,65998.0,1762.0,23.0,2020-09-14
21,Madhya Pradesh,20487,65998,1762,88247,2020-09-15 20:00:18,88247.0,21228.0,90730.0,67711.0,1791.0,23.0,2020-09-15
21,Madhya Pradesh,21228,67711,1791,90730,2020-09-16 16:00:15,90730.0,21620.0,93053.0,69613.0,1820.0,23.0,2020-09-16
21,Madhya Pradesh,21620,69613,1820,93053,2020-09-17 20:00:32,93053.0,22136.0,95515.0,71535.0,1844.0,23.0,2020-09-17
21,Madhya Pradesh,22136,71535,1844,95515,2020-09-18 20:00:13,95515.0,21631.0,97906.0,74398.0,1877.0,23.0,2020-09-18
21,Madhya Pradesh,21631,74398,1877,97906,2020-09-19 20:00:14,97906.0,21605.0,100458.0,76952.0,1901.0,23.0,2020-09-19
21,Madhya Pradesh,21605,76952,1901,100458,2020-09-20 20:00:32,100458.0,21964.0,103065.0,79158.0,1943.0,23.0,2020-09-20
21,Madhya Pradesh,21964,79158,1943,103065,2020-09-21 20:00:13,103065.0,22300.0,105644.0,81374.0,1970.0,23.0,2020-09-21
21,Madhya Pradesh,22300,81374,1970,105644,2020-09-22 20:00:17,105644.0,22542.0,108167.0,83618.0,2007.0,23.0,2020-09-22
21,Madhya Pradesh,22542,83618,2007,108167,2020-09-23 20:00:35,108167.0,22646.0,110711.0,86030.0,2035.0,23.0,2020-09-23
21,Madhya Pradesh,22646,86030,2035,110711,2020-09-24 20:00:13,110711.0,22812.0,113057.0,88168.0,2077.0,23.0,2020-09-24
21,Madhya Pradesh,22812,88168,2077,113057,2020-09-25 20:00:13,113057.0,22744.0,115361.0,90495.0,2122.0,23.0,2020-09-25
21,Madhya Pradesh,22744,90495,2122,115361,2020-09-26 20:00:34,115361.0,22198.0,117588.0,93238.0,2152.0,23.0,2020-09-26
